,نوع العقار,المدينة,الحي,الواجهة,عدد الغرف,عدد الصالات,عدد الحمامات,عرض الشارع,المساحة,درج صالة,مطبخ,غرفة خادمة,غرفة سائق,ملحق,حوش,مسبح,قبو,مدخل سيارة,مصعد,السعر الاجمالي
420,فيلا,الرياض,الرياض,جنوبية غربية,5,2,5+,20.0,264.0,True,True,True,False,True,False,False,False,True,False,2150000
421,فيلا,الرياض,الرياض,جنوبية,5,2,5+,20.0,300.0,True,True,True,False,True,False,False,False,True,False,1900000
422,فيلا,الرياض,الرياض,غربية,5,2,5+,15.0,375.0,True,True,True,False,True,False,False,False,True,False,2300000
423,فيلا,الرياض,حي المونسية,جنوبية,5,3,5+,18.0,250.0,True,True,True,True,True,True,False,False,True,True,1950000
424,فيلا,الرياض,حي المونسية,غربية,5,2,5+,18.0,250.0,True,True,True,False,True,False,False,False,True,False,1950000
425,فيلا,الرياض,حي الشهداء,شرقية,7+,1,5+,15.0,297.0,True,True,True,True,False,True,False,False,True,False,1750000
426,فيلا,الرياض,حي المونسية,شمالية,5,2,5+,15.0,250.0,True,True,True,False,True,False,False,False,True,False,2000000
427,فيلا,الرياض,حي المونسية,جنوبية,5,2,5+,15.0,250.0,True,True,True,False,False,False,False,False,False,False,2000000
428,فيلا,الرياض,حي اليرموك,شمالية,6,2,5+,15.0,312.0,True,True,True,False,True,True,False,False,True,False,2500000
429,فيلا,الرياض,حي الجنادرية,غربية,7+,4,5+,20.0,360.0,True,True,False,False,True,True,False,False,True,True,1600000
430,فيلا,الرياض,حي الرمال,شمالية,7+,3,5+,20.0,950.0,True,True,True,False,True,True,False,False,True,True,4400000
431,فيلا,الرياض,حي الروابي,جنوبية,7+,2,5+,20.0,462.0,True,True,True,True,True,True,False,False,True,False,3000000
432,فيلا,الرياض,حي النهضة,غربية,5,3,5+,15.0,275.0,True,True,True,False,False,True,False,False,True,False,1770000
433,فيلا,الرياض,حي الحمراء,شمالية,6,2,5+,20.0,465.0,False,True,True,True,True,True,False,False,True,False,3500000
434,فيلا,الرياض,حي اشبيلية,جنوبية غربية,6,2,5+,25.0,325.0,True,True,True,True,True,True,False,False,True,False,2850000
435,فيلا,الرياض,الرياض,شمالية,7+,2,5+,18.0,300.0,True,True,True,False,True,True,False,False,True,False,1650000
436,فيلا,الرياض,حي الازدهار,شمالية,4,1,5+,15.0,300.0,True,True,True,True,False,True,False,False,True,False,2500000
437,فيلا,الرياض,حي قرطبة,شمالية,7+,3,5+,15.0,350.0,False,True,True,True,True,True,False,False,True,False,3100000
438,فيلا,الرياض,حي السلام,شرقية,7+,2,5+,20.0,500.0,False,True,True,False,False,True,False,False,True,False,1850000
439,فيلا,الرياض,حي النظيم,شمالية,5,1,4,15.0,313.0,False,True,True,True,False,True,False,False,True,False,1450000
440,فيلا,الرياض,حي الرمال,جنوبية,7+,2,5+,15.0,312.0,True,True,True,False,True,True,False,False,True,False,1600000
441,فيلا,الرياض,حي الرمال,شرقية,4,1,2,15.0,500.0,False,True,False,False,False,True,False,False,True,False,1900000
442,فيلا,الرياض,حي الحمراء,غربية,7+,3,5+,25.0,618.0,True,True,True,True,True,True,True,False,True,True,5500000
443,فيلا,الرياض,حي البيان,شرقية,4,2,5+,15.0,435.0,True,True,True,True,False,True,True,False,True,False,1600000
444,فيلا,الرياض,حي الاندلس,شمالية,5,5,5+,15.0,750.0,True,True,True,True,True,True,True,False,True,False,3300000
445,فيلا,الرياض,حي النهضة,جنوبية,5,1,5+,-1.0,360.0,True,True,True,False,True,True,False,False,True,False,1950000
446,فيلا,الرياض,حي الشهداء,شرقية,7+,4,5+,-1.0,900.0,False,True,False,False,False,False,False,False,False,False,4000000
447,فيلا,الرياض,حي غرناطة,شرقية,7+,2,3,-1.0,900.0,False,False,False,False,False,False,False,False,False,False,4000000
448,فيلا,الرياض,حي اشبيلية,شرقية,4,3,5+,-1.0,900.0,True,True,False,False,False,True,False,False,True,False,2550000
449,فيلا,الرياض,حي اليرموك,شرقية,5,1,4,-1.0,900.0,True,False,True,True,False,True,False,False,True,False,2500000
450,فيلا,الرياض,حي غرناطة,شرقية,4,4,5+,-1.0,900.0,False,True,False,True,False,False,False,False,False,False,4500000
451,فيلا,الرياض,حي المنار,شمالية,7+,1,5+,15.0,313.0,True,True,True,False,True,True,False,False,True,False,2300000
452,فيلا,الرياض,حي النسيم الغربي,غربية,7+,3,5+,15.0,500.0,False,True,False,False,True,True,False,False,False,False,1500000
453,فيلا,الرياض,حي القادسية,غربية,7+,3,5+,20.0,280.0,False,True,False,False,False,True,False,False,False,False,1450000
454,فيلا,الرياض,الرياض,جنوبية,7+,3,5+,-1.0,312.0,True,True,True,False,False,True,False,False,True,True,1000230
455,فيلا,الرياض,حي ظهرة لبن,جنوبية شرقية,5,2,5+,-1.0,450.0,True,True,True,False,True,True,False,False,True,False,3000000
456,فيلا,الرياض,حي ظهرة لبن,شمالية,5,2,5+,-1.0,395.0,False,False,False,False,False,False,False,False,False,False,1240000
457,فيلا,الرياض,حي ظهرة لبن,غربية,5,3,5+,-1.0,450.0,True,True,True,False,False,True,False,False,True,False,2190000
458,فيلا,الرياض,حي ظهرة لبن,غربية,5,3,5+,-1.0,450.0,False,True,True,True,False,True,False,False,True,False,2190000
459,فيلا,الرياض,حي المهدية,جنوبية,4,4,4,-1.0,704.0,True,True,True,False,True,True,False,False,False,False,2300000
460,فيلا,الرياض,حي المهدية,غربية,6,2,4,-1.0,704.0,True,True,False,False,False,True,False,False,True,False,2300000
461,فيلا,الرياض,حي ظهرة لبن,شمالية,4,2,4,-1.0,450.0,True,True,True,False,True,True,False,False,True,False,2300000
462,فيلا,الرياض,حي ظهرة لبن,شمالية,5,2,5+,-1.0,274.0,True,False,False,False,False,False,False,False,False,False,1100000
463,فيلا,الرياض,حي ظهرة لبن,غربية,5,3,5+,-1.0,493.0,True,False,False,False,False,False,False,False,False,False,2500000
464,فيلا,الرياض,حي العريجاء الغربي,غربية,5,3,5+,-1.0,200.0,True,False,False,False,True,True,False,False,True,False,1050000
465,فيلا,الرياض,حي ظهرة لبن,شمالية,6,2,3,-1.0,450.0,False,False,False,False,False,False,False,False,False,False,1850000
466,فيلا,الرياض,حي ظهرة لبن,شمالية,7+,3,5+,-1.0,450.0,True,True,True,False,True,True,False,False,True,False,1750000
467,فيلا,الرياض,الرياض,شمالية,2,2,4,-1.0,375.0,False,True,False,False,False,True,False,False,True,False,1100000
468,فيلا,الرياض,حي طويق,جنوبية غربية,7+,5,5+,-1.0,225.0,True,True,True,True,True,True,False,False,True,False,1350000
469,فيلا,الرياض,حي طويق,غربية,5,5,5+,-1.0,225.0,True,True,True,True,True,True,False,False,True,False,1250000
470,فيلا,الرياض,حي ظهرة لبن,شمالية,5,3,5+,-1.0,200.0,True,False,False,False,False,False,False,False,False,False,1200000
471,فيلا,الرياض,حي ظهرة لبن,شمالية,7+,3,5+,-1.0,200.0,True,False,True,False,False,False,False,False,False,True,1200000
472,فيلا,الرياض,حي ظهرة البديعة,غربية,7+,2,5+,-1.0,250.0,False,False,True,False,True,True,False,False,True,False,1250000
473,فيلا,الرياض,حي طويق,جنوبية,5,5,5+,-1.0,300.0,True,True,True,True,True,True,False,False,True,True,1450000
474,فيلا,الرياض,حي ظهرة لبن,جنوبية غربية,5,3,5+,-1.0,280.0,False,True,False,False,False,False,False,False,False,False,1150000
475,فيلا,الرياض,حي طويق,غربية,7+,1,5+,15.0,360.0,True,True,True,False,True,True,False,False,True,False,1400000
476,فيلا,الرياض,حي نمار,غربية,7+,2,5+,-1.0,319.0,True,True,True,False,True,True,False,False,True,False,1200000
477,فيلا,الرياض,حي الحزم,غربية,7+,2,5+,-1.0,300.0,True,False,True,False,True,True,False,False,True,False,1200000
478,فيلا,الرياض,حي الحزم,غربية,7+,2,5+,-1.0,312.0,True,True,True,False,True,True,False,False,True,False,1300000
479,فيلا,الرياض,حي الحزم,غربية,7+,2,5+,-1.0,300.0,True,True,True,False,True,True,False,False,True,False,1250000
480,فيلا,الرياض,حي الحزم,غربية,7+,2,5+,-1.0,300.0,True,True,False,False,True,True,False,False,True,False,1250000
481,فيلا,الرياض,حي طويق,جنوبية,5,3,5+,-1.0,300.0,True,True,True,False,True,False,False,False,True,False,1500000
482,فيلا,الرياض,حي طويق,جنوبية,6,2,5+,-1.0,300.0,True,True,False,False,False,True,False,False,True,False,1500000
483,فيلا,الرياض,حي طويق,غربية,5,2,5+,-1.0,300.0,True,True,False,False,False,True,False,False,True,False,1550000
484,فيلا,الرياض,الرياض,جنوبية,7+,5,5+,-1.0,469.0,True,True,True,False,True,True,False,False,True,True,1700000
485,فيلا,الرياض,حي ظهرة لبن,جنوبية,7+,3,5+,-1.0,450.0,True,True,True,True,True,True,False,False,True,False,2000000
486,فيلا,الرياض,الرياض,جنوبية,7+,4,5+,-1.0,469.0,True,True,True,True,True,True,False,False,True,True,1700000
487,فيلا,الرياض,حي طويق,غربية,7+,2,5+,-1.0,375.0,True,True,True,True,True,True,False,False,True,False,1430000
488,فيلا,الرياض,حي المهدية,غربية,7+,4,5+,-1.0,447.0,False,True,True,False,True,True,False,False,True,False,4200000
489,فيلا,الرياض,حي المهدية,جنوبية,4,5,5+,-1.0,469.0,True,True,True,False,True,True,False,False,True,True,1450000
490,فيلا,الرياض,حي ظهرة لبن,جنوبية شرقية,5,3,5+,-1.0,290.0,True,True,False,False,False,False,False,False,False,False,900000
491,فيلا,الرياض,حي ظهرة لبن,جنوبية,5,2,5+,-1.0,375.0,True,True,True,False,True,True,False,False,True,True,2000000
492,فيلا,الرياض,حي طويق,شمالية شرقية,5,2,5+,-1.0,200.0,True,True,True,False,True,True,False,False,True,False,1100000
493,فيلا,الرياض,حي طويق,شرقية,6,2,5+,-1.0,450.0,True,True,True,False,True,True,False,False,True,True,3400000
494,فيلا,الرياض,الرياض,جنوبية,7+,5,5+,-1.0,469.0,True,True,True,False,True,True,False,False,True,True,1600000
495,فيلا,الرياض,الرياض,جنوبية,7+,5,5+,-1.0,469.0,True,True,True,False,True,True,False,False,True,True,1830000
496,فيلا,الرياض,الرياض,جنوبية,6,5,5+,-1.0,469.0,True,True,True,False,True,True,False,False,True,True,1830000
497,فيلا,الرياض,حي طويق,شمالية,6,1,3,-1.0,480.0,False,True,False,False,True,True,False,False,True,False,1900000
498,فيلا,الرياض,حي الزهرة,جنوبية,5,2,5+,-1.0,500.0,False,True,True,False,True,True,False,False,True,False,880000
499,فيلا,الرياض,حي هجرة لبن,جنوبية شرقية,7+,4,5+,-1.0,500.0,True,True,True,True,True,True,False,False,True,False,3700000
500,فيلا,الرياض,حي الحزم,شمالية,6,3,5+,-1.0,252.0,True,True,True,False,False,True,False,False,True,True,1280000
501,فيلا,الرياض,حي ظهرة البديعة,شرقية,5,2,5+,-1.0,312.0,True,True,True,False,True,True,False,False,True,False,1900000
502,فيلا,الرياض,حي طويق,غربية,7+,4,5+,-1.0,400.0,False,True,False,False,True,False,False,False,False,False,980000
503,فيلا,الرياض,حي الرفيعة,شرقية,7+,2,5+,10.0,550.0,True,True,True,False,False,True,False,True,True,False,4000000
504,فيلا,الرياض,حي الحزم,جنوبية,4,2,5+,15.0,312.0,True,True,True,False,True,False,False,False,True,False,1500000
505,فيلا,الرياض,حي الحزم,شرقية,5,3,5+,30.0,200.0,True,True,True,False,True,True,False,False,True,False,1080000
506,فيلا,الرياض,حي العريجاء الغربي,شمالية,7+,3,5+,12.0,312.0,False,True,True,True,True,True,False,False,True,True,1800000
507,فيلا,الرياض,حي الحزم,جنوبية شرقية,5,2,4,12.0,312.0,True,True,True,False,False,True,False,False,True,False,1410000
508,فيلا,الرياض,حي العوالي,غربية,3,1,3,18.0,275.0,False,True,False,False,False,False,False,False,False,False,1250000
509,فيلا,الرياض,الرياض,شرقية,7+,1,4,5.0,312.0,True,True,False,False,True,True,False,False,True,False,1600000
510,فيلا,الرياض,حي ظهرة لبن,جنوبية غربية,2,2,4,26.0,240.0,False,True,True,False,True,False,False,False,False,False,950000
511,فيلا,الرياض,حي طويق,شمالية شرقية,5,2,5+,15.0,905.0,False,True,True,True,True,True,False,False,True,False,1900000
512,فيلا,الرياض,حي شبرا,شمالية,4,2,4,10.0,500.0,False,True,False,True,True,True,False,False,True,False,1150000
513,فيلا,الرياض,حي طويق,غربية,4,2,5+,20.0,312.0,True,True,True,False,True,True,False,False,True,False,1450000
514,فيلا,الرياض,حي المهدية,جنوبية,5,3,5+,15.0,245.0,False,True,True,False,False,False,False,False,False,True,1900000
515,فيلا,الرياض,حي طويق,شمالية,7+,2,5+,20.0,200.0,True,True,False,False,True,True,False,False,False,False,1050000
516,فيلا,الرياض,حي لبن,شمالية,3,1,3,5.0,225.0,False,True,False,False,False,False,False,False,False,False,1750000
517,فيلا,الرياض,حي المهدية,شرقية,6,2,5+,25.0,225.0,True,True,True,True,True,True,False,False,True,False,1500000
518,فيلا,الرياض,حي المهدية,غربية,7+,2,4,20.0,836.0,True,True,False,False,True,True,False,True,True,True,3500000
519,فيلا,الرياض,حي ظهرة لبن,جنوبية,4,3,5+,20.0,400.0,True,True,False,False,False,True,False,False,True,True,1150000
521,فيلا,الرياض,حي طويق,شرقية,3,1,3,16.0,200.0,False,True,False,False,False,False,False,False,False,False,1000000
522,فيلا,الرياض,الرياض,شمالية,5,3,5+,5.0,200.0,True,True,False,False,False,True,False,False,True,False,1450000
523,فيلا,الرياض,الرياض,شمالية,5,2,5+,15.0,437.0,True,True,False,True,True,True,False,False,True,False,1350000
524,فيلا,الرياض,الرياض,شمالية,5,3,5+,20.0,200.0,True,True,False,False,False,True,False,False,True,False,1450000
525,فيلا,الرياض,الرياض,جنوبية غربية,5,3,5+,20.0,200.0,True,True,True,False,False,False,False,False,True,False,1600000
526,فيلا,الرياض,حي الزهرة,شمالية غربية,7+,2,5+,30.0,760.0,True,True,True,True,False,True,False,False,True,False,2000000
527,فيلا,الرياض,حي طويق,شمالية غربية,5,3,5+,25.0,250.0,True,True,False,False,False,False,False,False,True,True,1350000
528,فيلا,الرياض,حي ظهرة لبن,شمالية,6,2,5+,20.0,200.0,True,True,False,False,False,False,False,False,False,False,1200000
529,فيلا,الرياض,حي المهدية,غربية,7+,3,5+,15.0,330.0,True,True,True,False,True,True,False,False,True,False,2400000
530,فيلا,الرياض,حي طويق,جنوبية,5,2,5+,20.0,400.0,False,True,True,True,False,True,False,False,False,False,880000
531,فيلا,الرياض,حي المهدية,جنوبية,5,3,5+,25.0,225.0,True,True,True,False,False,True,False,False,True,False,1350000
532,فيلا,الرياض,حي المهدية,غربية,6,2,5+,15.0,450.0,True,True,True,True,True,True,False,False,True,True,2600000
533,فيلا,الرياض,حي العريجاء الغربي,شرقية,5,2,5+,20.0,200.0,True,True,True,False,True,True,False,False,False,False,970000
534,فيلا,الرياض,الرياض,شمالية,5,3,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,False,980000
535,فيلا,الرياض,حي العريجاء الوسطى,غربية,5,3,5+,16.0,400.0,True,True,False,False,True,True,False,False,True,False,1100000
536,فيلا,الرياض,حي المهدية,شرقية,7+,2,5+,20.0,525.0,True,True,True,True,False,True,False,False,True,True,3000000
537,فيلا,الرياض,الرياض,شرقية,5,2,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,False,1020000
538,فيلا,الرياض,حي العريجاء الغربي,شرقية,5,3,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,False,970000
539,فيلا,الرياض,حي المهدية,غربية,3,2,5+,20.0,200.0,True,True,True,False,False,True,False,False,True,False,1850000
540,فيلا,الرياض,الرياض,شمالية شرقية,6,3,5+,25.0,312.0,True,True,True,False,True,True,False,False,True,True,1950000
541,فيلا,الرياض,حي المهدية,جنوبية شرقية,7+,4,5+,5.0,450.0,False,True,True,True,False,False,False,False,True,True,4400000
542,فيلا,الرياض,حي المهدية,شمالية,6,2,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,True,1500000
543,فيلا,الرياض,حي طويق,جنوبية,5,3,5+,30.0,300.0,True,True,False,False,False,False,True,False,True,False,1330000
544,فيلا,الرياض,حي العريجاء الغربية,شرقية,5,3,5+,15.0,200.0,True,True,True,False,True,True,False,False,True,False,900000
545,فيلا,الرياض,حي المهدية,شمالية,6,2,5+,15.0,241.0,True,True,True,False,False,True,False,False,True,False,1500000
546,فيلا,الرياض,الرياض,جنوبية,7+,1,5+,20.0,450.0,False,True,False,False,False,False,False,False,False,False,1000000
547,فيلا,الرياض,الرياض,شمالية,6,3,5+,20.0,345.0,True,True,True,True,True,True,False,False,True,True,2500000
548,فيلا,الرياض,حي طويق,شرقية,4,2,5+,20.0,290.0,False,True,False,False,True,True,False,False,True,False,300000
549,فيلا,الرياض,حي السويدي الغربي,شرقية,5,5,5+,15.0,375.0,True,True,True,False,True,True,False,True,True,False,1440000
550,فيلا,الرياض,حي السويدي الغربي,شمالية,5,3,5+,25.0,375.0,True,True,True,False,False,False,False,False,True,False,1600000
551,فيلا,الرياض,حي ظهرة البديعة,جنوبية شرقية,4,2,5+,15.0,200.0,True,True,True,True,True,True,False,False,True,False,1250000
552,فيلا,الرياض,حي ظهرة البديعة,جنوبية,6,3,5+,15.0,275.0,True,True,True,True,True,True,False,False,True,True,1700000
553,فيلا,الرياض,حي المهدية,شمالية,7+,3,5+,20.0,450.0,True,True,True,True,True,True,False,False,True,True,2700000
554,فيلا,الرياض,حي المهدية,شمالية,6,3,5+,20.0,450.0,True,True,True,False,True,True,False,False,True,True,3300000
555,فيلا,الرياض,حي طويق,شمالية,5,3,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,False,980000
556,فيلا,الرياض,حي طويق,غربية,7+,2,5+,15.0,375.0,True,True,True,False,False,True,False,False,True,False,1750000
557,فيلا,الرياض,الرياض,غربية,5,3,5+,20.0,200.0,True,True,True,False,False,True,False,False,True,True,1500000
558,فيلا,الرياض,حي المهدية,غربية,6,3,5+,20.0,300.0,True,True,True,False,True,True,False,False,True,True,1600000
559,فيلا,الرياض,حي العريجاء الغربي,شمالية,5,3,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,False,980000
560,فيلا,الرياض,طريق الامير مساعد بن عبدالرحمن بن فيصل,غربية,5,3,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,False,950000
561,فيلا,الرياض,حي طويق,غربية,5,3,5+,15.0,350.0,True,True,True,False,True,True,False,False,True,False,1230000
562,فيلا,الرياض,حي طويق,شرقية,5,3,5+,20.0,280.0,True,True,True,False,True,True,False,False,True,False,1120000
563,فيلا,الرياض,حي طويق,جنوبية,6,2,5+,15.0,200.0,True,True,True,False,True,True,False,False,True,False,900000
564,فيلا,الرياض,حي طويق,غربية,5,2,5+,15.0,280.0,True,True,True,False,True,True,False,False,True,False,1120000
565,فيلا,الرياض,الرياض,جنوبية,5,1,5+,20.0,200.0,True,True,True,False,False,True,False,False,True,True,1600000
566,فيلا,الرياض,حي طويق,شرقية,5,2,5+,20.0,337.0,True,True,True,False,True,True,False,False,True,False,1200000
567,فيلا,الرياض,حي ظهرة البديعة,شرقية,6,2,5+,20.0,775.0,True,True,True,True,True,True,False,False,True,False,1700000
568,فيلا,الرياض,حي طويق,شرقية,5,3,5+,20.0,350.0,True,True,True,False,True,True,False,False,True,False,1200000
569,فيلا,الرياض,حي طويق,غربية,7+,3,5+,20.0,260.0,False,True,False,False,False,True,False,False,False,False,1200000
570,فيلا,الرياض,حي الحزم,شرقية,5,2,5+,20.0,240.0,True,True,True,False,True,True,False,False,True,False,900000
571,فيلا,الرياض,حي العريجاء الغربي,جنوبية,5,2,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,False,870000
572,فيلا,الرياض,حي المهدية,شمالية,5,2,5+,20.0,200.0,True,True,True,True,False,True,False,False,True,True,1300000
573,فيلا,الرياض,حي المهدية,شرقية,6,3,5+,19.0,281.0,True,True,True,False,False,True,True,False,True,False,1750000
574,فيلا,الرياض,حي العريجاء الغربي,جنوبية,4,2,5+,21.0,200.0,True,True,True,False,True,True,False,False,True,False,870000
575,فيلا,الرياض,حي العريجاء الغربي,شمالية,5,3,5+,20.0,200.0,True,True,False,False,True,True,False,False,True,False,900000
576,فيلا,الرياض,الطريق الدائري الغربي,جنوبية,5,2,5+,20.0,200.0,True,True,True,False,True,True,False,False,True,False,870000
577,فيلا,الرياض,الطريق الدائري الغربي,شمالية,4,2,5+,25.0,450.0,False,True,True,False,True,True,True,False,True,False,2600000
578,فيلا,الرياض,حي ظهرة البديعة,شرقية,7+,3,5+,20.0,400.0,True,True,True,False,True,True,False,True,True,False,950000
579,فيلا,الرياض,حي ظهرة البديعة,شمالية,5,2,5+,20.0,200.0,True,True,True,False,False,True,False,False,True,True,1500000
580,فيلا,الرياض,حي ظهرة البديعة,جنوبية,6,3,5+,20.0,225.0,True,True,True,False,False,True,False,False,True,True,1550000
581,فيلا,الرياض,حي ظهرة البديعة,جنوبية,5,3,5+,20.0,250.0,True,True,True,False,False,True,False,False,True,True,1550000
582,فيلا,الرياض,حي ظهرة البديعة,جنوبية شرقية,6,2,5+,20.0,234.0,True,True,True,False,False,True,False,False,True,True,1790000
583,فيلا,الرياض,حي المهدية,غربية,5,2,5+,15.0,225.0,True,True,True,False,False,True,False,False,False,False,1840000
584,فيلا,الرياض,حي المهدية,جنوبية,5,4,5+,20.0,250.0,True,True,True,False,False,True,False,False,True,True,1550000
585,فيلا,الرياض,حي المهدية,شمالية غربية,5,3,5+,20.0,200.0,True,True,True,False,False,True,False,False,True,True,1500000
586,فيلا,الرياض,حي الحزم,شمالية غربية,3,2,5+,15.0,220.0,True,True,True,False,True,False,False,False,True,False,1100000
587,فيلا,الرياض,حي المهدية,جنوبية,4,3,5+,25.0,450.0,True,True,True,False,True,True,False,False,True,False,3100000
588,فيلا,الرياض,حي المهدية,شمالية,7+,3,5+,18.0,234.0,True,True,True,False,False,True,False,False,True,True,1900000
589,فيلا,الرياض,الرياض,شمالية,5,3,5+,20.0,270.0,True,True,False,False,False,True,False,False,True,False,1000000
590,فيلا,الرياض,حي المهدية,شمالية,5,1,5+,25.0,450.0,True,True,True,True,True,True,False,False,True,True,2800000
591,فيلا,الرياض,حي المهدية,شمالية,7+,3,5+,20.0,450.0,True,True,True,True,True,True,False,False,True,True,3000000
592,فيلا,الرياض,حي المهدية,شمالية,6,4,5+,20.0,375.0,True,True,True,False,True,True,False,False,True,True,2150000
593,فيلا,الرياض,حي المهدية,شمالية,7+,3,5+,20.0,375.0,True,True,True,False,True,True,False,False,True,False,1300000
594,فيلا,الرياض,حي طويق,غربية,5,3,5+,20.0,250.0,True,True,True,False,True,True,False,False,True,True,1850000
595,فيلا,الرياض,حي نمار,جنوبية غربية,5,2,5+,15.0,313.0,True,True,True,False,True,True,False,False,True,False,1550000
596,فيلا,الرياض,حي المهدية,جنوبية شرقية,6,3,5+,20.0,225.0,True,True,True,False,False,True,False,False,True,True,1450000
597,فيلا,الرياض,حي المهدية,شمالية,7+,3,5+,20.0,450.0,True,False,True,True,True,True,False,False,True,True,2450000
598,فيلا,الرياض,حي المهدية,شمالية شرقية,7+,2,5+,20.0,450.0,True,True,True,False,True,True,False,False,True,False,1900000
599,فيلا,الرياض,حي الزهرة,شمالية,7+,3,5+,20.0,625.0,True,True,True,True,True,True,False,False,True,True,1700000
600,فيلا,الرياض,حي المهدية,شرقية,4,2,1,-1.0,900.0,False,False,False,False,False,False,False,False,False,False,4612500
601,فيلا,الرياض,حي عكاظ,جنوبية,7+,2,5+,-1.0,900.0,False,False,True,True,True,True,False,False,True,False,2250000
602,فيلا,الرياض,حي الدار البيضاء,شرقية,5,1,5+,5.0,360.0,True,True,True,False,True,True,False,False,True,True,1400000
603,فيلا,الرياض,حي عكاظ,شمالية,4,1,3,-1.0,525.0,False,True,False,False,False,True,False,False,True,False,750000
604,فيلا,الرياض,حي بدر,شرقية,7+,2,5+,-1.0,480.0,False,True,False,False,True,True,False,False,True,False,750000
605,فيلا,الرياض,حي الدار البيضاء,شرقية,5,2,3,15.0,360.0,False,True,False,False,True,True,False,False,True,False,1400000
606,فيلا,الرياض,الرياض,غربية,4,1,4,5.0,218.0,False,True,False,False,False,False,False,False,True,False,750000
607,فيلا,الرياض,حي بدر,شمالية,4,2,4,-1.0,225.0,False,False,False,False,True,True,False,False,True,False,750000
608,فيلا,الرياض,حي الشفا,غربية,5,1,5+,-1.0,218.0,True,True,True,False,False,True,False,False,True,False,750000
609,فيلا,الرياض,حي بدر,جنوبية,7+,3,5+,-1.0,500.0,False,True,True,False,True,True,False,False,True,False,1500000
610,فيلا,الرياض,حي بدر,شرقية,4,2,4,-1.0,260.0,True,False,False,False,False,False,False,False,False,False,950000
611,فيلا,الرياض,حي بدر,شمالية,5,5,5+,-1.0,225.0,False,False,False,False,False,True,False,False,True,False,750000
612,فيلا,الرياض,حي عكاظ,جنوبية,4,2,4,-1.0,250.0,True,True,True,True,True,True,False,False,True,False,900000
613,فيلا,الرياض,حي طيبة,جنوبية,5,2,5+,5.0,351.0,True,False,True,True,False,True,False,False,True,True,1400000
614,فيلا,الرياض,حي عكاظ,شرقية,6,3,4,-1.0,290.0,True,False,True,False,False,True,False,False,True,True,1100000
615,فيلا,الرياض,حي الدار البيضاء,جنوبية شرقية,5,3,5+,-1.0,312.0,False,True,True,True,True,True,False,False,True,False,1150000
616,فيلا,الرياض,حي الشفا,غربية,5,1,5+,-1.0,218.0,True,True,False,False,False,True,False,False,True,False,750000
617,فيلا,الرياض,حي بدر,غربية,5,3,5+,-1.0,250.0,True,False,False,False,False,True,False,False,True,False,850000
618,فيلا,الرياض,حي بدر,غربية,5,2,5+,-1.0,250.0,True,True,False,False,False,False,False,False,False,False,850000
619,فيلا,الرياض,حي الشفا,شمالية,6,1,5+,-1.0,450.0,True,True,True,False,True,True,False,False,True,False,850000
620,فيلا,الرياض,حي بدر,شرقية,7+,2,5+,-1.0,780.0,False,True,False,False,True,True,False,False,True,False,1200000
621,فيلا,الرياض,حي عكاظ,شرقية,6,3,5+,-1.0,420.0,False,True,True,True,True,False,False,False,True,False,1400000
622,فيلا,الرياض,حي بدر,شرقية,6,1,5+,-1.0,312.0,True,False,True,True,True,False,False,False,True,False,1200000
623,فيلا,الرياض,حي بدر,جنوبية غربية,7+,2,5+,-1.0,280.0,False,False,False,False,False,False,False,False,False,False,1280000
624,فيلا,الرياض,حي الشفا,غربية,7+,2,5+,-1.0,312.0,False,True,True,False,True,True,True,False,True,False,1400000
625,فيلا,الرياض,حي عكاظ,جنوبية,5,2,5+,-1.0,228.0,True,True,True,False,False,False,False,False,True,False,850000
626,فيلا,الرياض,حي الشفا,شرقية,7+,2,4,-1.0,612.0,False,True,True,True,True,True,False,False,True,False,1200000
627,فيلا,الرياض,حي عكاظ,غربية,7+,3,4,-1.0,324.0,True,False,False,False,False,False,True,False,False,True,1350000
628,فيلا,الرياض,حي العزيزية,شمالية شرقية,7+,2,5+,-1.0,225.0,True,True,True,False,True,False,False,False,True,False,1100000
629,فيلا,الرياض,حي الشفا,شرقية,7+,1,5+,-1.0,400.0,False,True,False,False,False,True,False,False,True,False,720000
630,فيلا,الرياض,حي الدار البيضاء,شمالية,4,1,2,-1.0,250.0,False,True,False,False,False,True,False,False,True,False,920000
631,فيلا,الرياض,حي المناخ,جنوبية,4,1,3,5.0,312.0,False,True,False,False,True,True,False,False,True,False,870000
632,فيلا,الرياض,حي العزيزية,جنوبية شرقية,5,5,5+,20.0,200.0,False,False,False,False,False,True,False,False,True,False,1050000
633,فيلا,الرياض,حي الدار البيضاء,شرقية,5,1,1,15.0,375.0,False,False,False,False,False,False,False,False,False,False,1300000
634,فيلا,الرياض,حي بدر,شرقية,4,1,4,15.0,303.0,False,True,False,False,True,True,False,False,True,False,640000
